group,group_zh,order_type,run_id,step,new_class_id,new_class,class_id,class_name,class_label,accuracy,is_forgotten_so_far,is_newly_forgotten,is_target_class
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),76,skyscraper,skyscraper (76),88.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),77,snail,snail (77),64.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),78,snake,snake (78),62.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),79,spider,spider (79),75.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),80,squirrel,squirrel (80),53.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),81,streetcar,streetcar (81),73.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),82,sunflower,向日葵 / sunflower (82),92.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),83,sweet_pepper,sweet_pepper (83),69.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),84,table,table (84),70.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),85,tank,tank (85),70.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),86,telephone,telephone (86),67.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),87,television,television (87),79.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),88,tiger,tiger (88),76.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),89,tractor,tractor (89),85.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),90,train,火車 / train (90),86.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),91,trout,trout (91),77.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),92,tulip,鬱金香 / tulip (92),63.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),93,turtle,turtle (93),56.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),94,wardrobe,wardrobe (94),91.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),95,whale,whale (95),72.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),96,willow_tree,willow_tree (96),65.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),97,wolf,wolf (97),74.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),98,woman,woman (98),53.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,2,19,牛 / cattle (19),99,worm,worm (99),71.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),0,apple,apple (0),89.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),1,aquarium_fish,aquarium_fish (1),79.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),2,baby,baby (2),59.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),3,bear,bear (3),48.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),4,beaver,beaver (4),56.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),5,bed,bed (5),69.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),6,bee,bee (6),79.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),7,beetle,beetle (7),74.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),8,bicycle,腳踏車 / bicycle (8),83.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),9,bottle,bottle (9),78.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),10,bowl,bowl (10),48.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),11,boy,boy (11),48.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),12,bridge,bridge (12),79.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),13,bus,公車 / bus (13),67.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),14,butterfly,butterfly (14),57.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),15,camel,駱駝 / camel (15),0.0,True,False,True
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),16,can,can (16),77.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),17,castle,castle (17),78.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),18,caterpillar,caterpillar (18),63.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),19,cattle,牛 / cattle (19),0.0,True,False,True
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),20,chair,chair (20),86.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),21,chimpanzee,黑猩猩 / chimpanzee (21),0.0,True,True,True
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),22,clock,clock (22),65.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),23,cloud,cloud (23),81.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),24,cockroach,cockroach (24),81.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),25,couch,couch (25),56.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),26,crab,crab (26),65.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),27,crocodile,crocodile (27),58.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),28,cup,cup (28),73.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),29,dinosaur,dinosaur (29),71.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),30,dolphin,dolphin (30),69.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),31,elephant,大象 / elephant (31),69.0,False,False,True
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),32,flatfish,flatfish (32),64.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),33,forest,forest (33),59.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),34,fox,fox (34),74.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),35,girl,girl (35),46.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),36,hamster,hamster (36),83.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),37,house,house (37),78.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),38,kangaroo,袋鼠 / kangaroo (38),59.0,False,False,True
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),39,keyboard,keyboard (39),77.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),40,lamp,lamp (40),64.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),41,lawn_mower,lawn_mower (41),90.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),42,leopard,leopard (42),76.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),43,lion,lion (43),87.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),44,lizard,lizard (44),47.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),45,lobster,lobster (45),67.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),46,man,man (46),47.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),47,maple_tree,maple_tree (47),60.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),48,motorcycle,摩托車 / motorcycle (48),92.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),49,mountain,mountain (49),82.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),50,mouse,mouse (50),57.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),51,mushroom,mushroom (51),69.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),52,oak_tree,oak_tree (52),68.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),53,orange,orange (53),88.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),54,orchid,蘭花 / orchid (54),83.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),55,otter,otter (55),43.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),56,palm_tree,palm_tree (56),88.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),57,pear,pear (57),78.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),58,pickup_truck,皮卡車 / pickup_truck (58),85.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),59,pine_tree,pine_tree (59),68.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),60,plain,plain (60),86.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),61,plate,plate (61),69.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),62,poppy,罌粟花 / poppy (62),82.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),63,porcupine,porcupine (63),73.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),64,possum,possum (64),50.0,False,False,False
large_omnivores_and_herbivores,大型雜食/草食動物,official,large_omni_official_seed1_k5,3,21,黑猩猩 / chimpanzee (21),65,rabbit,rabbit (65),59.0,False,False,False
